,Portfolio,date,ret
3188,Third,2013-09-01,0.008024241379985154
3189,Third,2013-10-01,0.00028693879949374945
3190,Third,2013-11-01,0.002638968741929117
3191,Third,2013-12-01,0.00586381841405186
3192,Third,2014-01-01,0.0005365339247015275
3193,Third,2014-02-01,0.004940519603709336
3194,Third,2014-03-01,0.0029468635910647385
3195,Third,2014-04-01,0.005888396937044687
3196,Third,2014-05-01,3.5899909664077744e-05
3197,Third,2014-06-01,0.001278827681603717
3198,Third,2014-07-01,0.007833239319242674
3199,Third,2014-08-01,0.0016080159429390265
3200,Third,2014-09-01,0.007235212660482721
3201,Third,2014-10-01,0.0013516306235094569
3202,Third,2014-11-01,0.0035638099791827425
3203,Third,2014-12-01,0.001545682881429636
3204,Third,2015-01-01,0.0055266791886745045
3205,Third,2015-02-01,0.007362120445833322
3206,Third,2015-03-01,0.0011920619452817165
3207,Third,2015-04-01,0.0015637378056533192
3208,Third,2015-05-01,0.00035112706891256377
3209,Third,2015-06-01,0.006099721537048778
3210,Third,2015-07-01,0.0033027549804000474
3211,Third,2015-08-01,0.0013868866602564183
3212,Third,2015-09-01,0.006266741653709358
3213,Third,2015-10-01,0.006112964694170777
3214,Third,2015-11-01,0.0019333739421846944
3215,Third,2015-12-01,0.0008228517266909754
3216,Third,2016-01-01,0.00023786222408361997
3217,Third,2016-02-01,0.007020851962629556
3218,Third,2016-03-01,0.0005121084067091997
3219,Third,2016-04-01,0.005438799231424122
3220,Third,2016-05-01,0.007518437553724518
3221,Third,2016-06-01,0.00411308021132577
3222,Third,2016-07-01,0.004131611545464333
3223,Third,2016-08-01,0.0029851538109827934
3224,Third,2016-09-01,0.002286768605923786
3225,Third,2016-10-01,0.0012056189682013885
3226,Third,2016-11-01,0.004872730511466622
3227,Third,2016-12-01,0.0005634888234893905
3228,Third,2017-01-01,0.0008102267766188183
3229,Third,2017-02-01,0.004079610298313553
3230,Third,2017-03-01,0.0009758477239901567
3231,Third,2017-04-01,0.0012543696017724602
3232,Third,2017-05-01,0.00753893641814564
3233,Third,2017-06-01,0.007453339342414757
3234,Third,2017-07-01,0.003835457295674712
3235,Third,2017-08-01,0.0009308841321926572
3236,Third,2017-09-01,0.0003507470150987966
3237,Third,2017-10-01,0.0005248258865148616
3238,Third,2017-11-01,0.0027359125754272897
3239,Third,2017-12-01,0.007025762374564886
3240,Third,2018-01-01,0.0028903522225805665
3241,Third,2018-02-01,0.0007323121296156134
3242,Third,2018-03-01,0.0008206164952952455
3243,Third,2018-04-01,0.004633854874807124
3244,Third,2018-05-01,0.00350936725615175
3245,Third,2018-06-01,0.0015013455383544928
3246,Third,2018-07-01,0.007070269094714572
3247,Third,2018-08-01,0.004442075624344384
3248,Third,2018-09-01,0.008261792148834142
3249,Third,2018-10-01,0.002375116448518703
3250,Third,2018-11-01,0.0007288779498314681
3251,Third,2018-12-01,0.003836164990487886
3252,Third,2019-01-01,0.00393904948529671
3253,Third,2019-02-01,0.0025004304762126467
3254,Third,2019-03-01,0.000690322008433499
3255,Third,2019-04-01,0.0035500786358916847
3256,Third,2019-05-01,0.007826660338232079
3257,Third,2019-06-01,0.004776296369542127
3258,Third,2019-07-01,0.005959177554347909
3259,Third,2019-08-01,0.0047476216513263345
3260,Third,2019-09-01,0.00747245936642059
3261,Third,2019-10-01,0.0034028389131262457
3262,Third,2019-11-01,0.0006839071551933787
3263,Third,2019-12-01,0.0044105505570051036
3264,Third,2020-01-01,0.007682283004745441
3265,Third,2020-02-01,0.005999001914892757
3266,Third,2020-03-01,0.004897413592334015
3267,Third,2020-04-01,0.001715849615457965
3268,Third,2020-05-01,0.004373507173834454
3269,Third,2020-06-01,0.00013382391698993172
3270,Third,2020-07-01,0.002083124316518134
3271,Third,2020-08-01,0.005165600311250353
3272,Third,2020-09-01,0.00043443595717932993
3273,Third,2020-10-01,0.00697358930877872
3274,Third,2020-11-01,0.007230654016278793
3275,Third,2020-12-01,0.00028941615490367205
3276,Third,2021-01-01,0.004924879853370838
3277,Third,2021-02-01,0.004021364590215487
3278,Third,2021-03-01,0.007512215255560882
3279,Third,2021-04-01,0.004511518360105631
3280,Third,2021-05-01,0.0005921892099482545
3281,Third,2021-06-01,0.00028049276846105013
3282,Third,2021-07-01,0.0051423292265113
3283,Third,2021-08-01,0.005276711830334775
3284,Third,2021-09-01,0.00549929415183694
3285,Third,2021-10-01,0.0022871947163518127
3286,Third,2021-11-01,0.0068480627844633
3287,Third,2021-12-01,0.0022957069729540804
3288,Third,2022-01-01,0.008239738862575794
3289,Third,2022-02-01,0.006046813960991059
3290,Third,2022-03-01,0.0009359774038115822
3291,Third,2022-04-01,2.719533406788007e-05
3292,Third,2022-05-01,0.003033034728474985
3293,Third,2022-06-01,0.0019311972288614337
3294,Third,2022-07-01,0.00408681364048549
3295,Third,2022-08-01,0.0028514058262362244
3296,Third,2022-09-01,0.004857279665925776
3297,Third,2022-10-01,0.006559255250693084
3298,Third,2022-11-01,0.0026356625141840265
3299,Third,2022-12-01,0.0038691439308482455
3300,Third,2023-01-01,0.0003121560643835351
3301,Third,2023-02-01,0.0037765306141337874
3302,Third,2023-03-01,0.00302261542786183
3303,Third,2023-04-01,0.004570429204137892
3304,Third,2023-05-01,0.0003219391922833122
3305,Third,2023-06-01,0.0015255507337088266
3306,Third,2023-07-01,0.0028172838469399265
3307,Third,2023-08-01,0.0034639904608509196
3308,Third,2023-09-01,0.0008160386045824937
3309,Third,2023-10-01,0.007416553871296349
3310,Third,2023-11-01,0.0041031933911169355
3311,Third,2023-12-01,0.007934660775468658
3312,Third,2024-01-01,0.0016597748139716318
3313,Third,2024-02-01,0.0044494065416721155
3314,Third,2024-03-01,0.0035943108378285894
3315,Third,2024-04-01,0.000873022008362854
3316,Third,2024-05-01,0.006052169360436189
3317,Third,2024-06-01,0.00369778038775182
3318,Third,2024-07-01,0.006933952152424499
3319,Third,2024-08-01,0.004423659616587043
3320,Third,2024-09-01,0.007049545756854443
3321,Third,2024-10-01,0.006839310064827097
3322,Third,2024-11-01,0.0013602698409658082
3323,Third,2024-12-01,0.002891769249199936
3324,Third,2025-01-01,0.0031935046897664317
3325,Third,2025-02-01,0.005653755479495662
3326,Third,2025-03-01,0.005585105728524365
3327,Third,2025-04-01,0.0018467737333596366
3328,Third,2025-05-01,0.00736385847133422
3329,Third,2025-06-01,0.003392796152050709
3330,Third,2025-07-01,0.006019217884608447
3331,Third,2025-08-01,0.00805827627653046
3332,Third,2025-09-01,0.0013793660186424334
3333,Third,2025-10-01,0.007460910991487616
3334,Third,2025-11-01,0.004446337976247996
3335,Third,2025-12-01,0.005302049766865958
3336,Third,2026-01-01,0.003098738379178679
3337,Third,2026-02-01,0.007355857434932818
3338,Third,2026-03-01,0.007840663393208503
3339,Third,2026-04-01,0.005857434449807179
3340,Third,2026-05-01,0.0012918940418123923
3341,Third,2026-06-01,0.006753305915710578
3342,Third,2026-07-01,0.0036230148147698483
3343,Third,2026-08-01,0.007349919458738095
3344,Third,2026-09-01,0.004841499792124015
3345,Third,2026-10-01,0.0036187928805958935
3346,Third,2026-11-01,0.007268376383756196
3347,Third,2026-12-01,0.004377975031198751
3348,Third,2027-01-01,0.0015292949141615378
3349,Third,2027-02-01,0.003751381874365236
3350,Third,2027-03-01,0.007418818921052282
3351,Third,2027-04-01,0.0031875628495865818
3352,Third,2027-05-01,0.006209471203411113
3353,Third,2027-06-01,0.0045683169659449085
3354,Third,2027-07-01,0.0018762531641747311
3355,Third,2027-08-01,0.007783383452857259
3356,Third,2027-09-01,0.006142203190338116
3357,Third,2027-10-01,0.003913763074290474
3358,Third,2027-11-01,0.00826418788191053
3359,Third,2027-12-01,0.008207321299421371
3360,Third,2028-01-01,0.00012415007279965954
3361,Third,2028-02-01,0.005774435531179423
3362,Third,2028-03-01,0.008099824661525274
3363,Third,2028-04-01,0.0023023714403644525
3364,Third,2028-05-01,0.0030897983236460157
3365,Third,2028-06-01,0.0031931250029396136
3366,Third,2028-07-01,0.005340689805191492
3367,Third,2028-08-01,0.003177376784976338
3368,Third,2028-09-01,0.006532124504990085
3369,Third,2028-10-01,0.0046186569226326895
3370,Third,2028-11-01,0.0013732651476816053
3371,Third,2028-12-01,0.007929123744983124
3372,Third,2029-01-01,0.004425127026197207
3373,Third,2029-02-01,0.0029186678997194337
3374,Third,2029-03-01,0.004956702042848526
3375,Third,2029-04-01,0.007426901529146535
3376,Third,2029-05-01,0.006405517232673738
3377,Third,2029-06-01,0.004341777810556772
3378,Third,2029-07-01,0.00375544257605386
3379,Third,2029-08-01,0.002231249778343978
3380,Third,2029-09-01,0.006472419146599535
3381,Third,2029-10-01,0.004657528340766395
3382,Third,2029-11-01,0.005434381731752472
3383,Third,2029-12-01,0.00579398702721264
3384,Third,2030-01-01,0.007420021416003789
3385,Third,2030-02-01,0.007593690776990111
3386,Third,2030-03-01,0.004380268409259831
3387,Third,2030-04-01,0.006681372543166235
3388,Third,2030-05-01,0.00027014913361011567
3389,Third,2030-06-01,0.006657909051619373
3390,Third,2030-07-01,0.0030933239160865107
3391,Third,2030-08-01,0.0007313963192399251
3392,Third,2030-09-01,0.0031445626638203807
3393,Third,2030-10-01,0.005906023430245318
3394,Third,2030-11-01,0.006277059439460311
3395,Third,2030-12-01,0.0026636318692590108
3396,Third,2031-01-01,0.0016748743040856042
3397,Third,2031-02-01,0.0034190977145150143
3398,Third,2031-03-01,0.006600390772071886
3399,Third,2031-04-01,0.0017001732685045317
3400,Third,2031-05-01,0.0026285080719564684
3401,Third,2031-06-01,0.0019308010680690805
3402,Third,2031-07-01,0.00020743047642596453
3403,Third,2031-08-01,0.007904723824880512
3404,Third,2031-09-01,0.0019709369087605824
3405,Third,2031-10-01,0.0011525890247059717
3406,Third,2031-11-01,0.005633315548694729
3407,Third,2031-12-01,0.007870162058234627
3408,Third,2032-01-01,0.003956281803088213
3409,Third,2032-02-01,0.0022465912907496423
3410,Third,2032-03-01,0.00036814046511422874
3411,Third,2032-04-01,0.006249051015781803
3412,Third,2032-05-01,0.001328245936721172
3413,Third,2032-06-01,0.0025411105089167053
3414,Third,2032-07-01,0.002278276254174433
3415,Third,2032-08-01,0.003035269960869254
3416,Third,2032-09-01,0.004093820787418739
3417,Third,2032-10-01,0.0016630981001306989
3418,Third,2032-11-01,0.0009710112601390458
3419,Third,2032-12-01,0.002087888193556368
3420,Third,2033-01-01,0.0035702856809910134
3421,Third,2033-02-01,0.008326603567388567
3422,Third,2033-03-01,0.0031892948749475524
3423,Third,2033-04-01,0.0067559750420497595
3424,Third,2033-05-01,0.0015187689041331156
3425,Third,2033-06-01,0.00166556463955977
3426,Third,2033-07-01,0.004762112215827939
3427,Third,2033-08-01,0.0013403264114770098
3428,Third,2033-09-01,0.0001866050991885008
3429,Third,2033-10-01,0.005633718477277942
3430,Third,2033-11-01,0.006841991117619164
3431,Third,2033-12-01,0.00011803885036641518
3432,Third,2034-01-01,0.002973662882649
3433,Third,2034-02-01,0.004013441907499519
3434,Third,2034-03-01,0.001376786674732286
3435,Third,2034-04-01,0.0011037191438933419
3436,Third,2034-05-01,0.005832038765191802
3437,Third,2034-06-01,0.007770911308391786
3438,Third,2034-07-01,0.005892202996687012
3439,Third,2034-08-01,0.0027960877832102957
3440,Third,2034-09-01,0.001647356137914328
3441,Third,2034-10-01,0.0037356304711050584
3442,Third,2034-11-01,0.0028021270533338167
3443,Third,2034-12-01,0.0034890649795575684
3444,Third,2035-01-01,0.005268159067387793
3445,Third,2035-02-01,0.005161714093077116
3446,Third,2035-03-01,0.00169256233135463
3447,Third,2035-04-01,0.007412756013299672
3448,Third,2035-05-01,0.0010920977275172391
3449,Third,2035-06-01,0.0037870882639183708
3450,Third,2035-07-01,0.0032723037408874285
3451,Third,2035-08-01,0.004122583202616506
3452,Third,2035-09-01,0.00018045095948485598
3453,Third,2035-10-01,0.004558479782960757
3454,Third,2035-11-01,0.004365657558102605
3455,Third,2035-12-01,0.002097076332678709
3456,Third,2036-01-01,0.0039366200043214755
3457,Third,2036-02-01,0.00469344351066259
3458,Third,2036-03-01,0.007148192477727296
3459,Third,2036-04-01,0.005356472154722531
3460,Third,2036-05-01,0.0028939515257661677
3461,Third,2036-06-01,0.006044344650588225
3462,Third,2036-07-01,0.005548178056764664
3463,Third,2036-08-01,0.006521626206692048
3464,Third,2036-09-01,0.0058037639514532
3465,Third,2036-10-01,0.0017381495890031833
3466,Third,2036-11-01,0.0023350370082713123
3467,Third,2036-12-01,0.007592594656264354
3468,Third,2037-01-01,0.000542226753070211
3469,Third,2037-02-01,0.006909878541907131
3470,Third,2037-03-01,0.0056981242497112575
3471,Third,2037-04-01,0.007703032122899778
3472,Third,2037-05-01,0.00029513530675610947
3473,Third,2037-06-01,0.0026538108282539905
3474,Third,2037-07-01,0.007432623287060241
3475,Third,2037-08-01,0.004048060169559676
3476,Third,2037-09-01,0.0014074560758677893
3477,Third,2037-10-01,0.00696663652730961
3478,Third,2037-11-01,0.0034552062586763336
3479,Third,2037-12-01,0.004862501783363924
3480,Third,2038-01-01,0.0009540853850237035
3481,Third,2038-02-01,0.006723620006033612
3482,Third,2038-03-01,0.0017908935337839409
3483,Third,2038-04-01,0.003019019997990736
3484,Third,2038-05-01,0.002415186515912443
3485,Third,2038-06-01,0.00743330574066412
3486,Third,2038-07-01,0.0034334378233610028
3487,Third,2038-08-01,0.004165987050585722
3488,Third,2038-09-01,0.008323596520913147
3489,Third,2038-10-01,0.002438934726278404
3490,Third,2038-11-01,0.007245602599496694
3491,Third,2038-12-01,0.007385049497180512
3492,Third,2039-01-01,0.00795050095187887
3493,Third,2039-02-01,0.004174610302314864
3494,Third,2039-03-01,0.00425163955975762
3495,Third,2039-04-01,0.0033770929232540318
3496,Third,2039-05-01,0.003841881773180721
3497,Third,2039-06-01,0.008222795874571481
3498,Third,2039-07-01,0.0014685378608162315
3499,Third,2039-08-01,0.004713313931810767
3500,Third,2039-09-01,0.008223299771172296
3501,Third,2039-10-01,0.003348600575349019
3502,Third,2039-11-01,0.0035515912279456183
3503,Third,2039-12-01,0.004991715227085754
3504,Third,2040-01-01,0.0025319516237018104
3505,Third,2040-02-01,0.004000415376938492
3506,Third,2040-03-01,0.005866863400727203
3507,Third,2040-04-01,0.00388889488302869
3508,Third,2040-05-01,0.0023584437118330656
3509,Third,2040-06-01,0.006620447465096351
3510,Third,2040-07-01,0.0047512398636107
3511,Third,2040-08-01,0.0031973987617492845
3512,Third,2040-09-01,0.002145144538359283
3513,Third,2040-10-01,0.003689173533759192
3514,Third,2040-11-01,0.008086187584600533
3515,Third,2040-12-01,0.004956498507357725
3516,Third,2041-01-01,0.001126162105464586
3517,Third,2041-02-01,0.0004820223103779266
3518,Third,2041-03-01,0.0023371409977036785
3519,Third,2041-04-01,0.002251489490644412
3520,Third,2041-05-01,0.0008845286721667215
3521,Third,2041-06-01,0.005757821589630366
3522,Third,2041-07-01,0.0036471322352747988
3523,Third,2041-08-01,0.007328771601657774
3524,Third,2041-09-01,0.00479749616258186
3525,Third,2041-10-01,0.0068180044230356975
3526,Third,2041-11-01,0.004813372777127542
3527,Third,2041-12-01,0.0024008450110354646
3528,Third,2042-01-01,0.0018704200162207103
3529,Third,2042-02-01,0.0031924798331844574
3530,Third,2042-03-01,0.005252741243185197
3531,Third,2042-04-01,0.005834113273752925
3532,Third,2042-05-01,0.007600692621448757
3533,Third,2042-06-01,0.0007543891654412715
3534,Third,2042-07-01,0.0013524970897685765
3535,Third,2042-08-01,0.007283548542666182
3536,Third,2042-09-01,0.0010662290212812675
3537,Third,2042-10-01,0.002667585407095016
3538,Third,2042-11-01,0.006429925776432606
3539,Third,2042-12-01,1.4596367552076791e-05
3540,Third,2043-01-01,0.007314082476306466
3541,Third,2043-02-01,0.0009532451033112677
3542,Third,2043-03-01,0.006002597770947529
3543,Third,2043-04-01,0.004494656676319417
3544,Third,2043-05-01,0.0071516211118503835
3545,Third,2043-06-01,0.003068013948480333
3546,Third,2043-07-01,0.0063808778990897515
3547,Third,2043-08-01,0.003569232963568673
3548,Third,2043-09-01,0.007345152472745755
3549,Third,2043-10-01,0.0068948822890256625
3550,Third,2043-11-01,0.005692364899313841
3551,Third,2043-12-01,0.0022837060117619247
3552,Third,2044-01-01,0.005595697238184361
3553,Third,2044-02-01,0.005970305751360143
3554,Third,2044-03-01,0.004119995916272197
3555,Third,2044-04-01,0.0016611513560341397
3556,Third,2044-05-01,0.005234233811857701
3557,Third,2044-06-01,0.0043444461345773094
3558,Third,2044-07-01,0.006650242572428855
3559,Third,2044-08-01,0.002237599420387253
3560,Third,2044-09-01,0.007640286060419897
3561,Third,2044-10-01,0.003379387254090426
3562,Third,2044-11-01,0.0007192475898392105
3563,Third,2044-12-01,0.00824908791934078
3564,Third,2045-01-01,0.0008189022935483477
3565,Third,2045-02-01,0.005308310881844015
3566,Third,2045-03-01,0.001017026098651531
3567,Third,2045-04-01,0.00015084618234550152
3568,Third,2045-05-01,0.0035747425981165204
3569,Third,2045-06-01,0.0037071699495007694
3570,Third,2045-07-01,0.007975168490756036
3571,Third,2045-08-01,0.00688991276296669
3572,Third,2045-09-01,0.0062940832921877295
3573,Third,2045-10-01,0.0070812039719979755
3574,Third,2045-11-01,0.005783166876000047
3575,Third,2045-12-01,0.004195630031196191
3576,Third,2046-01-01,0.005981097002959286
3577,Third,2046-02-01,0.0008655479347046894
3578,Third,2046-03-01,0.003454468008994734
3579,Third,2046-04-01,0.003845993392307666
3580,Third,2046-05-01,0.004893232232294933
3581,Third,2046-06-01,0.004729884060560751
3582,Third,2046-07-01,0.0029896326128727962
3583,Third,2046-08-01,0.005440933066470961
3584,Third,2046-09-01,0.00797231042626173
3585,Third,2046-10-01,0.0024260029049785886
3586,Third,2046-11-01,0.0038315234579444457
3587,Third,2046-12-01,0.0061315123280855244
3588,Third,2047-01-01,0.002616822821481764
3589,Third,2047-02-01,0.006050785281109939
3590,Third,2047-03-01,0.0074216389685514625
3591,Third,2047-04-01,0.007236808702768596
3592,Third,2047-05-01,0.0008482372899867928
3593,Third,2047-06-01,0.003609120024201336
3594,Third,2047-07-01,0.0040581809777747
3595,Third,2047-08-01,0.001697658963015533
3596,Third,2047-09-01,0.0070562370359524545
3597,Third,2047-10-01,0.003979358645163477
3598,Third,2047-11-01,0.0005788776940287399
3599,Third,2047-12-01,0.004747737888466973
3600,Third,2048-01-01,0.0009962252803012957
3601,Third,2048-02-01,0.005045234945621774
3602,Third,2048-03-01,0.004170702678275277
3603,Third,2048-04-01,0.0026387581757842515
3604,Third,2048-05-01,0.001002223132197504
3605,Third,2048-06-01,0.0016617674772874986
3606,Third,2048-07-01,0.0005989416599452309
3607,Third,2048-08-01,0.0075790705371816414
3608,Third,2048-09-01,0.002672856158359806
3609,Third,2048-10-01,0.0030851284665675198
3610,Third,2048-11-01,0.0040041110646101925
3611,Third,2048-12-01,0.005062430984718891
3612,Third,2049-01-01,0.0022585929834054034
3613,Third,2049-02-01,0.006822377193882935
3614,Third,2049-03-01,0.005597928709847695
3615,Third,2049-04-01,0.005044033264888248
3616,Third,2049-05-01,0.00494629828626407
3617,Third,2049-06-01,0.006890786739069687
3618,Third,2049-07-01,0.003249154931182943
3619,Third,2049-08-01,0.0050513070861126245
3620,Third,2049-09-01,0.006863012432086894
3621,Third,2049-10-01,0.0026897075210466376
3622,Third,2049-11-01,0.004547535947255279
3623,Third,2049-12-01,0.006767514084729327
3624,Third,2050-01-01,0.00165186413234799
3625,Third,2050-02-01,0.00799610067895637
3626,Third,2050-03-01,0.0018761787164703345
3627,Third,2050-04-01,0.004505238751002421
3628,Third,2050-05-01,0.0006591729378230308
3629,Third,2050-06-01,0.002357431832273572
3630,Third,2050-07-01,0.005410781030290061
3631,Third,2050-08-01,0.002322564192916347
3632,Third,2050-09-01,0.004519536140701512
3633,Third,2050-10-01,0.002535968764022199
3634,Third,2050-11-01,0.0009777086782746848
3635,Third,2050-12-01,0.004586614577860975
3636,Fourth,1950-01-01,0.003957083824189633
3637,Fourth,1950-02-01,0.004129509305627267
3638,Fourth,1950-03-01,0.007184846094514851
3639,Fourth,1950-04-01,0.005985903175898411
3640,Fourth,1950-05-01,0.008129514409568555
3641,Fourth,1950-06-01,0.005436202454880887
3642,Fourth,1950-07-01,0.005571603519914317
3643,Fourth,1950-08-01,0.007683077620528718
3644,Fourth,1950-09-01,0.0014585981298680347
3645,Fourth,1950-10-01,0.003080030663395044
3646,Fourth,1950-11-01,0.001608345382566496
3647,Fourth,1950-12-01,0.0056228616430386204
3648,Fourth,1951-01-01,0.0019151349521339418
3649,Fourth,1951-02-01,0.0013061716919221173
3650,Fourth,1951-03-01,0.0039805876545380954
3651,Fourth,1951-04-01,0.006770468050350323
3652,Fourth,1951-05-01,0.003242191035356922
3653,Fourth,1951-06-01,0.004261599901474787
3654,Fourth,1951-07-01,0.00730460184211735
3655,Fourth,1951-08-01,0.0064325291359295655
3656,Fourth,1951-09-01,0.000246643790056908
3657,Fourth,1951-10-01,0.006194605087599543
3658,Fourth,1951-11-01,0.0025929060404295047
3659,Fourth,1951-12-01,0.0004745411021287005
3660,Fourth,1952-01-01,0.005486197765868778
3661,Fourth,1952-02-01,0.0071088846188680326
3662,Fourth,1952-03-01,0.00012932659728305448
3663,Fourth,1952-04-01,0.0034486886389745544
3664,Fourth,1952-05-01,0.0036696364613180883
3665,Fourth,1952-06-01,0.0039024939173663
3666,Fourth,1952-07-01,0.006044886073648825
3667,Fourth,1952-08-01,0.0017852421163557777
3668,Fourth,1952-09-01,0.00469880544570328
3669,Fourth,1952-10-01,0.0032301007861427282
3670,Fourth,1952-11-01,0.004097387790099057
3671,Fourth,1952-12-01,0.006622262497529077
3672,Fourth,1953-01-01,0.005131071249212925
3673,Fourth,1953-02-01,0.007626875290875824
3674,Fourth,1953-03-01,0.007120797630290562
3675,Fourth,1953-04-01,0.004997719241103246
3676,Fourth,1953-05-01,0.005213597168410703
3677,Fourth,1953-06-01,0.001641241089286501
3678,Fourth,1953-07-01,0.006693155311845892
3679,Fourth,1953-08-01,0.006366109225020571
3680,Fourth,1953-09-01,0.0023782422519437398
3681,Fourth,1953-10-01,0.0008548693869483999
3682,Fourth,1953-11-01,0.0029751278347937087
3683,Fourth,1953-12-01,0.001658420352372031
3684,Fourth,1954-01-01,0.007413626458869599
3685,Fourth,1954-02-01,0.0062223966483516534
3686,Fourth,1954-03-01,0.0038993771092234574
3687,Fourth,1954-04-01,0.0011783288143948107
3688,Fourth,1954-05-01,0.000666496057489771
3689,Fourth,1954-06-01,0.006804911320326595
3690,Fourth,1954-07-01,0.0018448648650946345
3691,Fourth,1954-08-01,0.006864596848632014
3692,Fourth,1954-09-01,0.0037950053506259247
3693,Fourth,1954-10-01,0.0010096515467946062
3694,Fourth,1954-11-01,0.008210857759555643
3695,Fourth,1954-12-01,0.0059712969238597
3696,Fourth,1955-01-01,0.0009156204804925868
3697,Fourth,1955-02-01,0.0011541210998978998
3698,Fourth,1955-03-01,0.0027754500361705605
3699,Fourth,1955-04-01,0.007293926013651231
3700,Fourth,1955-05-01,0.0033915925384968033
3701,Fourth,1955-06-01,0.0006549789399649138
3702,Fourth,1955-07-01,0.005570111575945682
3703,Fourth,1955-08-01,0.002400423957878921
3704,Fourth,1955-09-01,0.002739640363810137
3705,Fourth,1955-10-01,0.005644740513973952
3706,Fourth,1955-11-01,0.002580185853550209
3707,Fourth,1955-12-01,0.00031369950831748133
3708,Fourth,1956-01-01,0.0005972879836600044
3709,Fourth,1956-02-01,0.000389540393222465
3710,Fourth,1956-03-01,0.005792452175551505
3711,Fourth,1956-04-01,0.004792578605527717
3712,Fourth,1956-05-01,0.005092011737709766
3713,Fourth,1956-06-01,0.0011451128993644171
3714,Fourth,1956-07-01,0.00095842387627355
3715,Fourth,1956-08-01,0.003472077817908033
3716,Fourth,1956-09-01,0.007136838582155792
3717,Fourth,1956-10-01,0.0001792158126449663
3718,Fourth,1956-11-01,0.004455524429424807
3719,Fourth,1956-12-01,0.006970925686795056
3720,Fourth,1957-01-01,0.006816783746461132
3721,Fourth,1957-02-01,0.002936202236375307
3722,Fourth,1957-03-01,0.0060478564022430235
3723,Fourth,1957-04-01,0.006572968651450535
3724,Fourth,1957-05-01,0.003609411135348824
3725,Fourth,1957-06-01,0.007743138981866196
3726,Fourth,1957-07-01,0.007144372903488225
3727,Fourth,1957-08-01,0.003914777393102457
3728,Fourth,1957-09-01,0.0008596105261149613
3729,Fourth,1957-10-01,0.007367620847563168
3730,Fourth,1957-11-01,0.003835416465767357
3731,Fourth,1957-12-01,0.0019454705932644533
3732,Fourth,1958-01-01,0.0004386470090146209
3733,Fourth,1958-02-01,0.004115785230574976
3734,Fourth,1958-03-01,0.0032207914402526813
3735,Fourth,1958-04-01,0.0032632458233214255
3736,Fourth,1958-05-01,0.008206211275380912
3737,Fourth,1958-06-01,0.00617077458897847
3738,Fourth,1958-07-01,0.007389769850931473
3739,Fourth,1958-08-01,0.003648009176227662
3740,Fourth,1958-09-01,0.0020181834583024396
3741,Fourth,1958-10-01,0.00026600961021330436
3742,Fourth,1958-11-01,0.008058531402972408
3743,Fourth,1958-12-01,0.008006762645235735
3744,Fourth,1959-01-01,0.006095390844520913
3745,Fourth,1959-02-01,0.00011218120642736788
3746,Fourth,1959-03-01,0.0052315540415219354
3747,Fourth,1959-04-01,0.0005536320769749756
3748,Fourth,1959-05-01,0.006832702786786535
3749,Fourth,1959-06-01,0.0070047603342625765
3750,Fourth,1959-07-01,0.005497574404351875
3751,Fourth,1959-08-01,0.000455890233308485
3752,Fourth,1959-09-01,0.0003409976451844913
3753,Fourth,1959-10-01,0.003004207580878306
3754,Fourth,1959-11-01,0.007079833099878183
3755,Fourth,1959-12-01,0.006694454094759171
3756,Fourth,1960-01-01,0.0007367524722039877
3757,Fourth,1960-02-01,0.005958966285691114
3758,Fourth,1960-03-01,0.003338356741594183
3759,Fourth,1960-04-01,0.007589472152012363
3760,Fourth,1960-05-01,0.003213846161795762
3761,Fourth,1960-06-01,0.00048210021883723735
3762,Fourth,1960-07-01,0.004305877063144238
3763,Fourth,1960-08-01,0.0007251819626725673
3764,Fourth,1960-09-01,0.0028522586100133336
3765,Fourth,1960-10-01,0.006996724142153636
3766,Fourth,1960-11-01,0.007584212871252348
3767,Fourth,1960-12-01,0.002631166040716699
3768,Fourth,1961-01-01,0.00831869899959728
3769,Fourth,1961-02-01,0.0036326556235264994
3770,Fourth,1961-03-01,0.0005957364933795673
3771,Fourth,1961-04-01,0.0024103601508205395
3772,Fourth,1961-05-01,0.0019936995400467615
3773,Fourth,1961-06-01,0.005421437374351316
3774,Fourth,1961-07-01,0.004371454672158714
3775,Fourth,1961-08-01,0.0016540537696732092
3776,Fourth,1961-09-01,0.001464933510226977
3777,Fourth,1961-10-01,0.0071757209442176
3778,Fourth,1961-11-01,0.0018031433679495121
3779,Fourth,1961-12-01,0.005600219286552392
3780,Fourth,1962-01-01,0.0008510098500677817
3781,Fourth,1962-02-01,0.0018166594178936032
3782,Fourth,1962-03-01,0.007625783632444156
3783,Fourth,1962-04-01,0.000877377509451586
3784,Fourth,1962-05-01,0.0029885905338409586
3785,Fourth,1962-06-01,0.004761421992828324
3786,Fourth,1962-07-01,0.0002086563239800008
3787,Fourth,1962-08-01,0.005894604531528878
3788,Fourth,1962-09-01,0.004740619571557125
3789,Fourth,1962-10-01,0.005938091747561684
3790,Fourth,1962-11-01,0.002512875113787269
3791,Fourth,1962-12-01,0.00420581951628682
3792,Fourth,1963-01-01,8.326767323923271e-05
3793,Fourth,1963-02-01,0.005715510669873268
3794,Fourth,1963-03-01,0.0008676412176435213
3795,Fourth,1963-04-01,0.003115449620523535
3796,Fourth,1963-05-01,0.0003548925277241867
